city,date,aqi,quality_level,pm2_5,pm10,so2,co,no2,o3
shenzhen,2022-05-28,21,优,22,9,21,14,4,0.5
shenzhen,2022-05-29,18,优,16,6,17,11,4,0.43
shenzhen,2022-05-30,18,优,8,6,17,15,4,0.47
shenzhen,2022-05-31,21,优,29,8,20,18,4,0.5
shenzhen,2022-06-01,25,优,57,10,25,16,4,0.5
shenzhen,2022-06-02,20,优,23,7,20,14,4,0.49
shenzhen,2022-06-03,22,优,49,9,22,11,4,0.5
shenzhen,2022-06-04,25,优,86,10,25,9,4,0.5
shenzhen,2022-06-05,23,优,46,8,23,8,4,0.5
shenzhen,2022-06-06,22,优,44,8,22,16,4,0.53
shenzhen,2022-06-07,16,优,6,6,15,18,4,0.57
shenzhen,2022-06-08,14,优,6,5,13,22,4,0.58
shenzhen,2022-06-09,14,优,4,5,13,19,4,0.58
shenzhen,2022-06-10,15,优,3,5,14,19,4,0.56
shenzhen,2022-06-11,17,优,17,6,17,23,4,0.59
shenzhen,2022-06-12,21,优,34,9,21,17,4,0.6
shenzhen,2022-06-13,23,优,58,9,23,13,4,0.56
shenzhen,2022-06-14,23,优,50,9,23,22,4,0.63
shenzhen,2022-06-15,20,优,16,9,20,24,4,0.61
shenzhen,2022-06-16,16,优,7,5,16,19,4,0.55
shenzhen,2022-06-17,16,优,14,4,16,11,4,0.5
shenzhen,2022-06-18,18,优,28,6,18,11,5,0.5
shenzhen,2022-06-19,21,优,60,7,21,10,5,0.5
shenzhen,2022-06-20,22,优,72,8,22,10,5,0.5
shenzhen,2022-06-21,20,优,41,6,20,11,5,0.5
shenzhen,2022-06-22,16,优,13,4,16,12,5,0.48
shenzhen,2022-06-23,17,优,26,5,15,14,5,0.49
shenzhen,2022-06-24,18,优,30,7,17,17,5,0.48
shenzhen,2022-06-25,15,优,12,6,14,16,5,0.44
shenzhen,2022-06-26,14,优,10,3,10,12,5,0.46
shenzhen,2022-06-27,12,优,3,3,10,11,5,0.48
shenzhen,2022-06-28,14,优,7,4,12,14,5,0.5
shenzhen,2022-06-29,15,优,7,4,14,13,5,0.5
shenzhen,2022-06-30,14,优,4,3,14,11,4,0.5
shenzhen,2022-07-01,13,优,1,2,11,9,4,0.51
shenzhen,2022-07-02,18,优,42,3,14,4,4,0.5
shenzhen,2022-07-03,27,优,139,10,27,5,4,0.5
shenzhen,2022-07-04,28,优,138,11,28,10,4,0.55
shenzhen,2022-07-05,22,优,80,8,22,14,4,0.55
shenzhen,2022-07-06,21,优,69,9,21,19,5,0.59
shenzhen,2022-07-07,19,优,46,8,19,17,4,0.56
shenzhen,2022-07-08,15,优,10,5,13,10,4,0.49
shenzhen,2022-07-09,15,优,8,4,14,8,5,0.46
shenzhen,2022-07-10,15,优,7,4,15,8,5,0.43
shenzhen,2022-07-11,19,优,21,8,18,13,5,0.45
shenzhen,2022-07-12,14,优,4,4,12,13,5,0.45
shenzhen,2022-07-13,17,优,13,5,15,13,5,0.47
shenzhen,2022-07-14,16,优,14,5,15,17,5,0.46
shenzhen,2022-07-15,17,优,15,5,16,15,5,0.49
shenzhen,2022-07-16,21,优,44,7,20,13,4,0.48
shenzhen,2022-07-17,24,优,60,9,24,11,4,0.44
shenzhen,2022-07-18,23,优,65,9,23,11,5,0.5
shenzhen,2022-07-19,18,优,28,7,18,11,5,0.5
shenzhen,2022-07-20,14,优,5,6,14,8,5,0.48
shenzhen,2022-07-21,14,优,7,5,13,13,5,0.5
shenzhen,2022-07-22,30,优,131,11,27,23,5,0.54
shenzhen,2022-07-23,31,优,143,13,27,20,5,0.6
shenzhen,2022-07-24,35,优,125,17,31,18,5,0.58
shenzhen,2022-07-25,50,优,266,23,39,19,6,0.6
shenzhen,2022-07-26,27,优,50,13,23,15,5,0.55
shenzhen,2022-07-27,23,优,16,9,19,18,5,0.52
shenzhen,2022-07-28,45,优,264,19,34,22,5,0.62
shenzhen,2022-07-29,47,优,272,26,43,29,6,0.65
shenzhen,2022-07-30,44,优,232,27,45,37,5,0.72
shenzhen,2022-07-31,76,良,329,41,65,37,6,0.84
shenzhen,2022-08-01,23,优,38,10,18,18,6,0.55
shenzhen,2022-08-02,22,优,36,8,19,19,5,0.53
shenzhen,2022-08-03,29,优,71,15,29,25,5,0.64
shenzhen,2022-08-04,18,优,21,8,15,21,5,0.64
shenzhen,2022-08-05,15,优,7,3,10,16,5,0.55
shenzhen,2022-08-06,17,优,19,6,17,16,5,0.55
shenzhen,2022-08-07,18,优,26,5,18,11,6,0.5
shenzhen,2022-08-08,18,优,32,6,18,10,5,0.52
shenzhen,2022-08-09,11,优,1,2,11,10,5,0.5
shenzhen,2022-08-10,15,优,30,4,14,6,5,0.5
shenzhen,2022-08-11,13,优,5,3,12,10,5,0.51
shenzhen,2022-08-12,17,优,25,6,17,21,5,0.59
shenzhen,2022-08-13,24,优,74,10,22,21,5,0.64
shenzhen,2022-08-14,25,优,67,10,23,20,5,0.64
shenzhen,2022-08-15,21,优,44,7,19,18,5,0.6
shenzhen,2022-08-16,18,优,18,6,17,15,5,0.56
shenzhen,2022-08-17,12,优,1,3,12,12,5,0.55
shenzhen,2022-08-18,15,优,7,4,14,15,5,0.6
shenzhen,2022-08-19,15,优,11,4,14,13,5,0.6
shenzhen,2022-08-20,14,优,7,3,13,8,5,0.53
shenzhen,2022-08-21,18,优,28,5,17,10,5,0.52
shenzhen,2022-08-22,26,优,102,9,25,17,5,0.59
shenzhen,2022-08-23,51,良,317,21,42,23,5,0.66
shenzhen,2022-08-24,36,优,189,18,34,15,5,0.63
shenzhen,2022-08-25,18,优,30,4,17,6,5,0.49
shenzhen,2022-08-26,19,优,36,6,19,12,5,0.51
shenzhen,2022-08-27,35,优,245,14,33,22,5,0.59
shenzhen,2022-08-28,41,优,294,20,40,22,5,0.63
shenzhen,2022-08-29,30,优,182,15,28,16,5,0.6
shenzhen,2022-08-30,33,优,209,17,32,24,5,0.67
shenzhen,2022-08-31,52,良,300,30,51,38,5,0.81
shenzhen,2022-09-01,41,优,245,24,41,23,6,0.79
shenzhen,2022-09-02,28,优,64,14,24,12,6,0.74
shenzhen,2022-09-03,42,优,220,24,40,13,6,0.71
shenzhen,2022-09-04,36,优,164,14,28,12,6,0.62
shenzhen,2022-09-05,50,优,228,24,45,19,7,0.71
shenzhen,2022-09-06,60,良,244,31,55,23,7,0.76
shenzhen,2022-09-07,34,优,63,18,32,12,6,0.7
shenzhen,2022-09-08,34,优,59,16,31,14,5,0.68
shenzhen,2022-09-09,65,良,261,25,50,25,6,0.69
shenzhen,2022-09-10,57,良,236,35,59,14,5,0.73
shenzhen,2022-09-11,61,良,270,38,57,17,5,0.8
shenzhen,2022-09-12,64,良,250,37,59,29,6,0.8
shenzhen,2022-09-13,68,良,276,36,64,37,6,0.77
shenzhen,2022-09-14,68,良,303,32,59,30,6,0.7
shenzhen,2022-09-15,70,良,314,35,61,34,6,0.73
shenzhen,2022-09-16,90,良,330,48,73,30,6,0.87
shenzhen,2022-09-17,79,良,313,49,69,26,6,0.92
shenzhen,2022-09-18,63,良,253,41,58,23,5,0.87
shenzhen,2022-09-19,54,良,244,29,45,23,5,0.83
shenzhen,2022-09-20,49,优,247,32,48,17,5,0.82
shenzhen,2022-09-21,44,优,171,19,43,10,5,0.63
shenzhen,2022-09-22,41,优,150,17,41,11,5,0.65
shenzhen,2022-09-23,50,优,193,27,52,24,5,0.7
shenzhen,2022-09-24,41,优,139,23,41,13,5,0.74
shenzhen,2022-09-25,56,良,210,30,56,17,6,0.78
shenzhen,2022-09-26,44,优,128,19,41,15,6,0.7
shenzhen,2022-09-27,31,优,73,13,31,13,5,0.62
shenzhen,2022-09-28,26,优,39,10,25,11,5,0.52
shenzhen,2022-09-29,25,优,23,12,25,12,5,0.53
shenzhen,2022-09-30,16,优,10,6,15,13,4,0.51
shenzhen,2022-10-01,19,优,42,9,19,11,4,0.51
shenzhen,2022-10-02,19,优,39,8,18,7,4,0.53
shenzhen,2022-10-03,19,优,60,9,18,9,4,0.5
shenzhen,2022-10-04,32,优,231,16,32,16,5,0.57
shenzhen,2022-10-05,34,优,244,19,32,12,5,0.58
shenzhen,2022-10-06,27,优,156,10,23,9,5,0.6
shenzhen,2022-10-07,34,优,167,17,34,12,5,0.62
shenzhen,2022-10-08,34,优,146,17,33,14,5,0.68
shenzhen,2022-10-09,45,优,266,24,46,14,5,0.7
shenzhen,2022-10-10,35,优,197,12,34,13,6,0.6
shenzhen,2022-10-11,47,优,238,18,50,19,7,0.49
shenzhen,2022-10-12,46,优,159,19,46,26,8,0.54
shenzhen,2022-10-13,47,优,139,20,47,29,7,0.59
shenzhen,2022-10-14,49,优,123,22,48,20,7,0.62
shenzhen,2022-10-15,51,良,124,24,49,21,7,0.59
shenzhen,2022-10-16,48,优,140,23,48,15,8,0.59
shenzhen,2022-10-17,48,优,178,20,51,13,8,0.57
shenzhen,2022-10-18,54,良,205,32,59,13,6,0.65
shenzhen,2022-10-19,35,优,54,16,34,20,7,0.52
shenzhen,2022-10-20,45,优,102,17,45,19,6,0.53
shenzhen,2022-10-21,49,优,111,18,45,21,6,0.58
shenzhen,2022-10-22,43,优,91,20,41,23,7,0.55
shenzhen,2022-10-23,45,优,99,24,46,25,7,0.6
shenzhen,2022-10-24,51,良,129,26,53,17,6,0.57
shenzhen,2022-10-25,44,优,115,14,43,13,6,0.48
shenzhen,2022-10-26,42,优,123,14,41,15,6,0.49
shenzhen,2022-10-27,37,优,153,13,35,17,6,0.51
shenzhen,2022-10-28,45,优,200,22,47,18,7,0.58
shenzhen,2022-10-29,44,优,172,26,44,17,7,0.63
shenzhen,2022-10-30,36,优,104,19,36,14,7,0.58
shenzhen,2022-10-31,47,优,159,20,47,13,8,0.56
shenzhen,2022-11-01,38,优,123,16,38,12,6,0.53
shenzhen,2022-11-02,17,优,6,6,12,12,5,0.48
shenzhen,2022-11-03,16,优,9,5,10,17,5,0.58
shenzhen,2022-11-04,30,优,68,20,29,24,5,0.65
shenzhen,2022-11-05,18,优,7,8,17,18,5,0.64
shenzhen,2022-11-06,27,优,34,15,27,22,5,0.62
shenzhen,2022-11-07,16,优,1,9,15,23,5,0.66
shenzhen,2022-11-08,21,优,9,13,21,22,5,0.63
shenzhen,2022-11-09,34,优,57,20,34,27,6,0.61
shenzhen,2022-11-10,45,优,98,27,48,37,6,0.65
shenzhen,2022-11-11,35,优,65,17,33,27,6,0.59
shenzhen,2022-11-12,33,优,97,17,33,28,6,0.59
shenzhen,2022-11-13,49,优,237,29,50,30,6,0.69
shenzhen,2022-11-14,37,优,98,21,36,21,6,0.63
shenzhen,2022-11-15,45,优,123,24,47,26,6,0.73
shenzhen,2022-11-16,37,优,81,19,35,17,6,0.68
shenzhen,2022-11-17,32,优,73,16,32,23,6,0.7
shenzhen,2022-11-18,37,优,108,19,36,26,5,0.65
shenzhen,2022-11-19,41,优,105,22,43,32,6,0.69
shenzhen,2022-11-20,41,优,126,24,41,20,6,0.75
shenzhen,2022-11-21,37,优,83,19,37,22,6,0.7
shenzhen,2022-11-22,27,优,65,14,27,18,5,0.65
shenzhen,2022-11-23,17,优,21,8,16,22,5,0.7
shenzhen,2022-11-24,18,优,28,8,16,21,5,0.65
shenzhen,2022-11-25,19,优,19,9,18,23,5,0.65
shenzhen,2022-11-26,18,优,17,7,17,23,5,0.64
shenzhen,2022-11-27,34,优,79,16,33,14,5,0.63
shenzhen,2022-11-28,24,优,47,12,23,19,5,0.58
shenzhen,2022-11-29,20,优,25,7,19,21,5,0.55
shenzhen,2022-11-30,28,优,115,10,28,24,5,0.78
shenzhen,2022-12-01,17,优,54,5,17,18,5,0.54
shenzhen,2022-12-02,20,优,42,6,20,22,5,0.55
shenzhen,2022-12-03,35,优,104,14,35,28,5,0.63
shenzhen,2022-12-04,29,优,99,12,29,24,5,0.64
shenzhen,2022-12-05,22,优,47,8,22,21,5,0.69
shenzhen,2022-12-06,29,优,62,13,29,25,6,0.71
shenzhen,2022-12-07,31,优,52,14,31,25,5,0.63
shenzhen,2022-12-08,44,优,85,23,46,35,5,0.69
shenzhen,2022-12-09,47,优,95,27,48,30,5,0.65
shenzhen,2022-12-10,35,优,53,19,35,18,6,0.59
shenzhen,2022-12-11,49,优,106,31,51,19,6,0.64
shenzhen,2022-12-12,50,优,64,34,50,19,6,0.89
shenzhen,2022-12-13,55,良,68,38,57,24,6,0.79
shenzhen,2022-12-14,17,优,5,9,14,21,4,0.71
shenzhen,2022-12-15,19,优,10,12,19,27,4,0.66
shenzhen,2022-12-16,14,优,6,8,13,26,5,0.65
shenzhen,2022-12-17,37,优,87,23,36,15,5,0.63
shenzhen,2022-12-18,26,优,18,8,26,13,5,0.41
shenzhen,2022-12-19,37,优,45,14,38,28,5,0.48
shenzhen,2022-12-20,51,良,70,24,55,47,5,0.58
shenzhen,2022-12-21,46,优,79,24,49,41,6,0.53
shenzhen,2022-12-22,44,优,98,20,45,31,6,0.51
shenzhen,2022-12-23,49,优,131,23,51,29,6,0.48
shenzhen,2022-12-24,42,优,76,17,43,33,6,0.46
shenzhen,2022-12-25,42,优,59,20,43,29,6,0.46
shenzhen,2022-12-26,50,优,85,25,51,34,6,0.54
shenzhen,2022-12-27,52,良,98,29,55,35,6,0.58
shenzhen,2022-12-28,56,良,132,35,61,28,6,0.63
shenzhen,2022-12-29,83,良,222,61,87,28,7,0.78
shenzhen,2022-12-30,55,良,111,38,54,24,5,0.8
shenzhen,2022-12-31,43,优,68,27,43,24,5,0.86
shenzhen,2023-01-01,49,优,106,31,50,28,6,0.82
shenzhen,2023-01-02,50,优,113,32,51,25,6,0.76
shenzhen,2023-01-03,46,优,85,31,46,22,5,0.7
shenzhen,2023-01-04,48,优,76,32,49,26,5,0.73
shenzhen,2023-01-05,52,良,73,32,56,38,5,0.73
shenzhen,2023-01-06,41,优,39,24,42,30,5,0.63
shenzhen,2023-01-07,43,优,36,26,43,25,6,0.61
shenzhen,2023-01-08,48,优,40,23,49,27,7,0.58
shenzhen,2023-01-09,48,优,95,29,50,33,5,0.66
shenzhen,2023-01-10,14,优,5,8,14,23,4,0.66
shenzhen,2023-01-11,23,优,22,15,23,25,4,0.65
shenzhen,2023-01-12,21,优,14,11,21,17,4,0.55
shenzhen,2023-01-13,24,优,29,11,23,23,4,0.6
shenzhen,2023-01-14,17,优,14,9,16,22,4,0.58
shenzhen,2023-01-15,19,优,42,10,18,18,4,0.81
shenzhen,2023-01-16,16,优,16,7,14,9,4,0.59
shenzhen,2023-01-17,30,优,20,17,30,10,4,0.6
shenzhen,2023-01-18,34,优,22,20,34,10,5,0.6
shenzhen,2023-01-19,37,优,20,24,37,15,5,0.61
shenzhen,2023-01-20,40,优,57,26,40,13,5,0.63
shenzhen,2023-01-21,44,优,33,29,44,11,5,0.63
shenzhen,2023-01-22,55,良,47,39,48,12,6,0.63
shenzhen,2023-01-23,54,良,120,38,47,14,5,0.64
shenzhen,2023-01-24,40,优,102,25,41,6,5,0.64
shenzhen,2023-01-25,59,良,171,39,69,7,5,0.6
shenzhen,2023-01-26,51,良,58,34,53,13,5,0.65
shenzhen,2023-01-27,50,优,94,30,54,7,5,0.6
shenzhen,2023-01-28,57,良,144,27,64,7,5,0.51
shenzhen,2023-01-29,52,良,81,27,54,12,5,0.53
shenzhen,2023-01-30,44,优,36,26,45,22,5,0.6
shenzhen,2023-01-31,38,优,18,19,37,17,5,0.6
shenzhen,2023-02-01,41,优,39,16,41,16,5,0.6
shenzhen,2023-02-02,40,优,50,21,41,15,5,0.66
shenzhen,2023-02-03,42,优,60,22,42,14,5,0.61
shenzhen,2023-02-04,38,优,65,23,38,14,5,0.63
shenzhen,2023-02-05,46,优,84,31,46,20,5,0.74
shenzhen,2023-02-06,28,优,36,18,27,24,4,0.83
shenzhen,2023-02-07,27,优,38,15,27,29,5,0.75
shenzhen,2023-02-08,21,优,18,10,18,14,5,0.69
shenzhen,2023-02-09,25,优,37,12,23,20,5,0.64
shenzhen,2023-02-10,27,优,41,14,27,27,5,0.72
shenzhen,2023-02-11,20,优,8,10,17,12,5,0.76
shenzhen,2023-02-12,22,优,32,12,21,12,5,0.7
shenzhen,2023-02-13,21,优,40,10,21,21,5,0.63
shenzhen,2023-02-14,18,优,15,7,18,17,5,0.86
shenzhen,2023-02-15,29,优,27,14,29,15,5,0.73
shenzhen,2023-02-16,43,优,60,23,44,19,6,0.67
shenzhen,2023-02-17,50,优,70,24,53,27,6,0.62
shenzhen,2023-02-18,49,优,66,25,52,37,5,0.65
shenzhen,2023-02-19,51,良,116,25,54,28,6,0.65
shenzhen,2023-02-20,57,良,137,39,62,18,6,0.87
shenzhen,2023-02-21,61,良,203,39,71,17,6,0.73
shenzhen,2023-02-22,43,优,82,15,44,20,6,0.5
shenzhen,2023-02-23,47,优,84,23,50,28,6,0.55
shenzhen,2023-02-24,47,优,109,26,52,24,7,0.64
shenzhen,2023-02-25,49,优,126,30,51,16,5,0.75
shenzhen,2023-02-26,48,优,80,30,49,16,6,0.68
shenzhen,2023-02-27,45,优,51,18,46,21,6,0.55
shenzhen,2023-02-28,41,优,42,15,41,22,5,0.54
shenzhen,2023-03-01,72,良,180,38,77,48,6,0.71
shenzhen,2023-03-01,72,良,182,38,77,48,6,0.71
shenzhen,2023-03-02,69,良,164,49,85,39,7,0.76
shenzhen,2023-03-03,60,良,108,35,69,26,6,0.7
shenzhen,2023-03-04,57,良,100,32,65,28,6,0.7
shenzhen,2023-03-05,50,优,50,26,51,22,6,0.69
shenzhen,2023-03-06,50,优,41,21,51,22,6,0.55
shenzhen,2023-03-07,46,优,43,19,46,29,5,0.5
shenzhen,2023-03-08,49,优,71,22,51,38,5,0.58
shenzhen,2023-03-09,59,良,116,31,66,45,6,0.68
shenzhen,2023-03-10,49,优,58,25,46,19,6,0.6
shenzhen,2023-03-11,45,优,49,22,45,22,5,0.61
shenzhen,2023-03-12,52,良,110,27,56,29,5,0.7
shenzhen,2023-03-13,76,良,212,36,103,22,6,0.7
shenzhen,2023-03-14,62,良,130,27,73,19,5,0.61
shenzhen,2023-03-15,54,良,70,26,59,26,5,0.6
shenzhen,2023-03-16,51,良,109,27,54,25,5,0.63
shenzhen,2023-03-17,38,优,133,18,38,20,5,0.53
shenzhen,2023-03-18,47,优,156,28,47,24,5,0.6
shenzhen,2023-03-19,29,优,46,15,29,12,5,0.59
shenzhen,2023-03-20,33,优,69,16,31,15,5,0.6
shenzhen,2023-03-21,30,优,53,13,30,20,5,0.56
shenzhen,2023-03-22,27,优,25,14,27,17,5,0.53
shenzhen,2023-03-23,28,优,32,15,28,16,5,0.51
shenzhen,2023-03-24,33,优,97,21,33,14,5,0.54
shenzhen,2023-03-25,28,优,55,16,26,15,5,0.65
shenzhen,2023-03-26,15,优,13,7,13,18,5,0.81
shenzhen,2023-03-27,15,优,9,7,15,20,5,0.79
shenzhen,2023-03-28,31,优,45,16,31,26,5,0.81
shenzhen,2023-03-29,36,优,69,18,36,22,5,0.71
shenzhen,2023-03-30,38,优,72,22,38,23,5,0.73
shenzhen,2023-03-31,27,优,26,12,23,17,4,0.66
shenzhen,2023-04-01,29,优,20,15,27,15,5,0.63
shenzhen,2023-04-02,26,优,8,14,24,12,4,0.6
shenzhen,2023-04-03,30,优,54,16,29,13,5,0.57
shenzhen,2023-04-04,32,优,145,15,32,15,5,0.57
shenzhen,2023-04-05,28,优,58,14,28,16,5,0.55
shenzhen,2023-04-06,26,优,28,15,26,19,5,0.58
shenzhen,2023-04-07,24,优,9,10,20,16,5,0.71
shenzhen,2023-04-08,52,良,89,26,58,19,6,0.63
shenzhen,2023-04-09,61,良,105,36,72,27,6,0.66
shenzhen,2023-04-10,37,优,26,13,36,18,6,0.51
shenzhen,2023-04-11,38,优,29,14,38,17,5,0.56
shenzhen,2023-04-12,42,优,42,18,42,30,5,0.62
shenzhen,2023-04-13,48,优,66,23,49,13,5,0.6
shenzhen,2023-04-14,58,良,132,26,66,25,5,0.6
shenzhen,2023-04-15,52,良,81,25,57,30,6,0.75
shenzhen,2023-04-16,56,良,75,25,51,32,6,0.84
shenzhen,2023-04-17,39,优,22,24,39,14,5,0.75
shenzhen,2023-04-18,33,优,25,19,33,17,5,0.67
shenzhen,2023-04-19,31,优,38,17,28,26,5,0.76
shenzhen,2023-04-20,37,优,51,19,34,29,5,0.82
shenzhen,2023-04-21,29,优,30,8,22,14,5,0.7
shenzhen,2023-04-22,35,优,121,17,35,11,5,0.6
shenzhen,2023-04-23,46,优,235,22,46,11,5,0.6
shenzhen,2023-04-24,45,优,250,24,45,19,5,0.67
shenzhen,2023-04-25,34,优,110,19,34,29,5,0.86
shenzhen,2023-04-26,23,优,15,8,19,17,5,0.73
shenzhen,2023-04-27,36,优,39,17,34,16,6,0.69
shenzhen,2023-04-28,33,优,19,15,29,15,5,0.6
shenzhen,2023-04-29,32,优,43,17,32,22,5,0.64
shenzhen,2023-04-30,40,优,77,16,41,18,6,0.65
shenzhen,2023-05-01,42,优,60,18,40,11,6,0.65
shenzhen,2023-05-02,42,优,53,15,42,12,6,0.53
shenzhen,2023-05-03,32,优,40,14,32,11,5,0.52
shenzhen,2023-05-04,26,优,70,10,26,12,5,0.49
shenzhen,2023-05-05,22,优,16,8,22,14,5,0.5
shenzhen,2023-05-06,21,优,15,9,21,12,5,0.5
shenzhen,2023-05-07,25,优,52,11,22,19,5,0.6
shenzhen,2023-05-08,28,优,67,17,28,17,5,0.79
shenzhen,2023-05-09,33,优,85,14,28,15,5,0.67
shenzhen,2023-05-10,40,优,121,16,38,12,6,0.54
shenzhen,2023-05-11,41,优,113,18,39,17,6,0.56
shenzhen,2023-05-12,35,优,64,19,35,25,5,0.69
shenzhen,2023-05-13,30,优,32,17,30,26,5,0.8
shenzhen,2023-05-14,39,优,58,26,39,28,5,0.8
shenzhen,2023-05-15,42,优,70,25,37,22,5,0.73
shenzhen,2023-05-16,31,优,41,13,22,20,4,0.65
shenzhen,2023-05-17,19,优,1,6,15,17,4,0.6
shenzhen,2023-05-18,42,优,155,23,42,20,4,0.61
shenzhen,2023-05-19,45,优,150,27,45,20,4,0.64
shenzhen,2023-05-20,36,优,51,21,36,12,4,0.6
shenzhen,2023-05-21,22,优,3,11,22,11,4,0.57
shenzhen,2023-05-22,25,优,27,11,25,14,4,0.54
shenzhen,2023-05-23,30,优,40,13,30,14,4,0.62
shenzhen,2023-05-24,51,良,203,26,54,14,4,0.62
shenzhen,2023-05-25,41,优,95,21,44,11,4,0.58
shenzhen,2023-05-26,26,优,19,11,26,10,4,0.53
shenzhen,2023-05-27,28,优,68,14,28,10,4,0.59
shenzhen,2023-05-28,30,优,107,13,29,13,4,0.6
shenzhen,2023-05-29,45,优,234,20,43,24,5,0.64
shenzhen,2023-05-30,75,良,321,36,64,33,5,0.78
shenzhen,2023-05-31,62,良,294,38,64,33,5,0.79
shenzhen,2023-06-01,49,优,0,21,36,26,4,0.78
shenzhen,2023-06-02,45,优,0,22,37,21,4,0.75
shenzhen,2023-06-03,26,优,0,13,25,17,4,0.65
shenzhen,2023-06-04,17,优,0,7,16,8,4,0.53
shenzhen,2023-06-05,20,优,0,9,20,8,4,0.55
shenzhen,2023-06-06,16,优,0,5,15,13,4,0.58
shenzhen,2023-06-07,16,优,0,5,16,16,4,0.6
shenzhen,2023-06-08,14,优,0,3,13,13,4,0.57
shenzhen,2023-06-09,14,优,0,4,13,14,4,0.61
shenzhen,2023-06-10,21,优,0,9,19,17,5,0.63
shenzhen,2023-06-11,24,优,0,9,19,15,4,0.65
shenzhen,2023-06-12,22,优,0,8,16,11,5,0.64
shenzhen,2023-06-13,27,优,0,13,25,17,5,0.68
shenzhen,2023-06-14,25,优,0,14,23,21,5,0.74
shenzhen,2023-06-15,23,优,0,11,21,21,5,0.81
shenzhen,2023-06-16,17,优,0,6,13,22,4,0.72
shenzhen,2023-06-17,15,优,0,5,14,22,4,0.66
shenzhen,2023-06-18,16,优,0,6,16,16,4,0.64
shenzhen,2023-06-19,17,优,0,6,17,12,4,0.61
shenzhen,2023-06-20,20,优,0,8,20,12,4,0.59
shenzhen,2023-06-21,19,优,0,7,19,12,4,0.54
shenzhen,2023-06-22,18,优,0,7,18,9,4,0.51
shenzhen,2023-06-23,20,优,0,7,20,14,4,0.57
shenzhen,2023-06-24,19,优,0,8,19,15,4,0.62
shenzhen,2023-06-25,20,优,0,10,20,13,4,0.59
shenzhen,2023-06-26,16,优,0,5,14,14,4,0.62
shenzhen,2023-06-27,16,优,0,5,15,12,4,0.6
shenzhen,2023-06-28,13,优,0,4,13,13,4,0.64
shenzhen,2023-06-29,19,优,0,6,17,14,4,0.65
shenzhen,2023-06-30,19,优,0,9,18,16,4,0.65
shenzhen,2023-07-01,13,优,0,7,13,15,4,0.64
shenzhen,2023-07-02,13,优,0,5,13,18,4,0.69
shenzhen,2023-07-03,15,优,0,5,14,15,4,0.65
shenzhen,2023-07-04,17,优,0,6,17,19,4,0.63
shenzhen,2023-07-05,21,优,0,8,21,16,5,0.58
shenzhen,2023-07-06,17,优,0,6,17,12,5,0.53
shenzhen,2023-07-07,21,优,0,12,21,12,5,0.5
shenzhen,2023-07-08,18,优,0,9,18,14,5,0.51
shenzhen,2023-07-09,13,优,0,4,12,13,5,0.5
shenzhen,2023-07-10,15,优,0,4,14,15,5,0.52
shenzhen,2023-07-11,14,优,0,3,14,15,5,0.51
shenzhen,2023-07-12,13,优,0,3,13,14,5,0.52
shenzhen,2023-07-13,17,优,0,7,16,17,5,0.56
shenzhen,2023-07-14,25,优,0,10,23,21,5,0.6
shenzhen,2023-07-15,46,优,0,22,42,29,5,0.72
shenzhen,2023-07-16,22,优,0,10,22,13,5,0.67
shenzhen,2023-07-17,21,优,0,6,21,6,5,0.6
shenzhen,2023-07-18,27,优,0,11,27,9,5,0.61
shenzhen,2023-07-19,17,优,0,6,17,11,5,0.6
shenzhen,2023-07-20,15,优,0,5,15,13,5,0.6
shenzhen,2023-07-21,19,优,0,8,19,21,5,0.61
shenzhen,2023-07-22,16,优,0,5,16,18,5,0.6
shenzhen,2023-07-23,13,优,0,3,13,13,5,0.6
shenzhen,2023-07-24,15,优,0,4,14,15,5,0.6
shenzhen,2023-07-25,24,优,0,8,23,22,5,0.61
shenzhen,2023-07-26,46,优,0,23,46,28,5,0.71
shenzhen,2023-07-27,32,优,0,14,30,18,5,0.63
shenzhen,2023-07-28,29,优,0,12,28,21,5,0.66
shenzhen,2023-07-29,26,优,0,14,26,16,5,0.72
shenzhen,2023-07-30,19,优,0,8,19,13,5,0.68
shenzhen,2023-07-31,17,优,0,6,17,10,5,0.61
shenzhen,2023-08-01,21,优,0,9,21,14,5,0.61
shenzhen,2023-08-02,27,优,0,13,26,16,6,0.58
shenzhen,2023-08-03,27,优,0,11,25,23,5,0.6
shenzhen,2023-08-04,19,优,0,7,17,14,5,0.59
shenzhen,2023-08-05,24,优,0,9,24,13,5,0.58
shenzhen,2023-08-06,30,优,0,11,30,12,5,0.59
shenzhen,2023-08-07,26,优,0,10,26,17,5,0.6
shenzhen,2023-08-08,27,优,0,11,27,20,5,0.6
shenzhen,2023-08-09,27,优,0,11,27,19,5,0.61
shenzhen,2023-08-10,28,优,0,13,28,26,5,0.66
shenzhen,2023-08-11,29,优,0,16,28,27,5,0.7
shenzhen,2023-08-12,18,优,0,6,16,18,5,0.61
shenzhen,2023-08-13,21,优,0,9,21,16,5,0.65
shenzhen,2023-08-14,26,优,0,12,26,19,5,0.67
shenzhen,2023-08-15,29,优,0,13,29,17,5,0.63
shenzhen,2023-08-16,33,优,0,15,33,16,5,0.64
shenzhen,2023-08-17,36,优,0,18,36,23,5,0.68
shenzhen,2023-08-18,32,优,0,16,31,28,5,0.75
shenzhen,2023-08-19,33,优,0,17,31,28,5,0.78
